,,BOUND INFO,,BB INFO,,,,,,,,ORIG PROB INFO,,,,,,,,,,,,,CLEANED PROB INFO,,,,,,,,,,,,,,,FULL BB INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VERSION INFO,,,,WRAP UP INFO,,,,END
dg012142,536,757818.48011446848977357149,757818.48011446848977357149,249850,297226,249850,297226,7200.004,7200.000,7200.004,7200.000,6310,2080,398,0.01512,0.49776,640,4213,0,0,0,640,1440,0.001127,1987,1899,397,0.01512,0.49776,575,0,0,0,0,600,1299,0.002678,0,0,2418485.00000264775007963181,2918881.93333330657333135605,2418485.00000264775007963181,2918881.93333330657333135605,2418485.00000264775007963181,2918881.93333330657333135605,1556731.66408157837577164173,1598344.04527145577594637871,1556731.66408157837577164173,1598344.04527145577594637871,1556731.66408157837577164173,1598344.04527145577594637871,40074841,46506697,40074841,46506697,40074841,46506697,249850,297226,249850,297226,249850,297226,45,28,45,28,45,28,767644.97967444104142487049,766071.40209167811553925276,767644.97967444104142487049,766071.40209167811553925276,767644.97967444104142487049,766071.40209167811553925276,780800.66361649613827466965,773233.22346463717985898256,780800.66361649613827466965,773233.22346463717985898256,780800.66361649613827466965,773233.22346463717985898256,8961,7082,8961,7082,8961,7082,2.197,1.603,2.197,1.603,2.197,1.603,6824.549,6935.220,6824.549,6935.220,6824.549,6935.220,7200.004,7200.000,7200.004,7200.000,7200.004,7200.000,2418485.00000264775007963181,1556731.66408157837577164173,40074841,249850,45,767644.979674,780800.663616,8961,2.197082,6824.549413,7200.003724,2918881.93333330657333135605,1598344.04527145577594637871,46506697,297226,28,766071.402092,773233.223465,7082,1.602870,6935.219865,7200.000410,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 00:36:36 2023,14402,dg012142,DONE
disctom,536,-5000.00000000000000000000,-5000.00000000000000000000,1,0,1,0,0.250,0.005,0.250,0.005,399,10000,146,0.12500,0.50000,399,0,2,0,0,10000,0,0.007519,394,9991,180,0.03509,0.49708,394,0,0,0,0,9991,0,0.007614,0,0,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,2145,0,2145,0,2145,0,1,0,1,0,1,0,0,0,0,0,0,0,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,-5000.00000000000000000000,2145,0,2145,0,2145,0,0.000,0.005,0.000,0.005,0.000,0.005,0.003,0.004,0.003,0.004,0.003,0.004,0.250,0.005,0.250,0.005,0.250,0.005,-5000.00000000000000000000,-5000.00000000000000000000,2145,1,0,-5000.000000,-5000.000000,2145,0.000000,0.003368,0.249852,-5000.00000000000000000000,-5000.00000000000000000000,0,0,0,-5000.000000,-5000.000000,0,0.004681,0.004451,0.004681,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Fri Nov 10 02:27:42 2023,4,disctom,DONE
dolom1,536,6556066.06831526849418878555,6556066.06831527221947908401,37512,33564,37512,33564,7200.002,7200.001,7200.002,7200.001,1803,11612,593,0.00012,0.49982,1693,0,0,0,0,9720,1892,0.009095,1123,10136,701,0.00012,0.49982,1026,0,0,0,1688,8354,94,0.010145,0,0,7878914.00060917064547538757,7696669.99999999906867742538,7878914.00060917064547538757,7696669.99999999906867742538,7878914.00060917064547538757,7696669.99999999906867742538,6569959.08415814023464918137,6569166.74517753906548023224,6569959.08415814023464918137,6569166.74517753906548023224,6569959.08415814023464918137,6569166.74517753906548023224,15098832,15111448,15098832,15111448,15098832,15111448,37512,33564,37512,33564,37512,33564,14,15,14,15,14,15,6556929.59272367693483829498,6557266.12561504449695348740,6556929.59272367693483829498,6557266.12561504449695348740,6556929.59272367693483829498,6557266.12561504449695348740,6557757.58890512492507696152,6559024.40052151214331388474,6557757.58890512492507696152,6559024.40052151214331388474,6557757.58890512492507696152,6559024.40052151214331388474,14945,14325,14945,14325,14945,14325,9.025,12.019,9.025,12.019,9.025,12.019,6809.497,6498.856,6809.497,6498.856,6809.497,6498.856,7200.002,7200.001,7200.002,7200.001,7200.002,7200.001,7878914.00060917064547538757,6569959.08415814023464918137,15098832,37512,14,6556929.592724,6557757.588905,14945,9.025259,6809.496975,7200.001813,7696669.99999999906867742538,6569166.74517753906548023224,15111448,33564,15,6557266.125615,6559024.400522,14325,12.019315,6498.856133,7200.000998,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 04:02:31 2023,14411,dolom1,DONE
drayage-100-12,536,21458.31190109252202091739,91693.72876831342000514269,1042,401,1042,401,8.068,1.255,8.068,1.255,4630,11090,172,0.00014,0.49639,210,195,0,0,0,11025,65,0.000809,288,7861,119,0.01353,0.49797,223,0,0,0,0,7844,17,0.007156,0,0,94941.58910751342773437500,94941.58910751342773437500,94941.58910751342773437500,94941.58910751342773437500,94941.58910751342773437500,94941.58910751342773437500,94941.58910751342773437500,94941.58910751342773437500,94941.58910751342773437500,94941.58910751342773437500,94941.58910751342773437500,94941.58910751342773437500,63281,12103,63281,12103,63281,12103,1042,401,1042,401,1042,401,39,20,39,20,39,20,91134.07608032223652116954,93038.21121082465106155723,91134.07608032223652116954,93038.21121082465106155723,91134.07608032223652116954,93038.21121082465106155723,93195.07701010671735275537,93979.65722038148669525981,93195.07701010671735275537,93979.65722038148669525981,93195.07701010671735275537,93979.65722038148669525981,14762,6834,14762,6834,14762,6834,1.773,0.446,1.773,0.446,1.773,0.446,4.307,0.600,4.307,0.600,4.307,0.600,8.068,1.255,8.068,1.255,8.068,1.255,94941.58910751342773437500,94941.58910751342773437500,63281,1042,39,91134.076080,93195.077010,14762,1.773125,4.307298,8.068100,94941.58910751342773437500,94941.58910751342773437500,12103,401,20,93038.211211,93979.657220,6834,0.445514,0.600195,1.254676,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 15:13:44 2023,10,drayage-100-12,DONE
drayage-100-23,536,11714.14197921754566777963,103333.87407302857900504023,1,1,1,1,0.766,0.035,0.766,0.035,4630,11090,150,0.01650,0.49894,210,195,0,0,0,11025,65,0.000809,301,7702,100,0.00247,0.49329,225,0,0,0,0,7684,18,0.006890,0,0,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,8220,5275,8220,5275,8220,5275,1,1,1,1,1,1,5,0,5,0,5,0,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,103333.87407302856445312500,8220,5275,8220,5275,8220,5275,0.742,0.000,0.742,0.000,0.742,0.000,0.765,0.034,0.765,0.034,0.765,0.034,0.766,0.035,0.766,0.035,0.766,0.035,103333.87407302856445312500,103333.87407302856445312500,8220,1,5,103333.874073,103333.874073,8220,0.741711,0.765480,0.765827,103333.87407302856445312500,103333.87407302856445312500,5275,1,0,103333.874073,103333.874073,5275,0.000000,0.034350,0.034617,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 22:33:06 2023,1,drayage-100-23,DONE
drayage-25-23,536,11714.14197921754384879023,99718.79053115846181754023,665,586,665,586,4.108,1.856,4.108,1.856,4630,11090,158,0.00025,0.49834,210,195,0,0,0,11025,65,0.000809,305,7728,85,0.02147,0.49003,225,0,0,0,0,7710,18,0.006823,0,0,101282.64701843260263558477,101282.64701843261718750000,101282.64701843260263558477,101282.64701843261718750000,101282.64701843260263558477,101282.64701843261718750000,101282.64701843260263558477,101282.64701843261718750000,101282.64701843260263558477,101282.64701843261718750000,101282.64701843260263558477,101282.64701843261718750000,48328,122893,48328,122893,48328,122893,665,586,665,586,665,586,17,31,17,31,17,31,98496.50636672970722429454,99839.26988312439061701298,98496.50636672970722429454,99839.26988312439061701298,98496.50636672970722429454,99839.26988312439061701298,100121.99054718017578125000,101208.07559967042470816523,100121.99054718017578125000,101208.07559967042470816523,100121.99054718017578125000,101208.07559967042470816523,15502,65095,15502,65095,15502,65095,0.806,0.469,0.806,0.469,0.806,0.469,3.645,0.631,3.645,0.631,3.645,0.631,4.108,1.856,4.108,1.856,4.108,1.856,101282.64701843260263558477,101282.64701843260263558477,48328,665,17,98496.506367,100121.990547,15502,0.806327,3.645006,4.107841,101282.64701843261718750000,101282.64701843261718750000,122893,586,31,99839.269883,101208.075600,65095,0.468696,0.630616,1.856196,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 18:45:53 2023,6,drayage-25-23,DONE
drayage-25-27,536,26785.79704284667241154239,96590.24995933665195479989,622,1016,622,1016,7.621,1.970,7.621,1.970,4630,11090,152,0.00113,0.49857,210,195,0,0,0,11025,65,0.000809,316,7864,128,0.00837,0.49629,230,0,0,0,0,7842,22,0.006568,0,0,102183.50532531736826058477,102183.50532531736826058477,102183.50532531736826058477,102183.50532531736826058477,102183.50532531736826058477,102183.50532531736826058477,102183.50532531736826058477,102183.50532531736826058477,102183.50532531736826058477,102183.50532531736826058477,102183.50532531736826058477,102183.50532531736826058477,86692,22607,86692,22607,86692,22607,622,1016,622,1016,622,1016,33,11,33,11,33,11,95022.33530044552753679454,100268.46756889163225423545,95022.33530044552753679454,100268.46756889163225423545,95022.33530044552753679454,100268.46756889163225423545,100511.06916033312154468149,100674.02586532980785705149,100511.06916033312154468149,100674.02586532980785705149,100511.06916033312154468149,100674.02586532980785705149,14604,5618,14604,5618,14604,5618,1.424,0.286,1.424,0.286,1.424,0.286,1.741,0.172,1.741,0.172,1.741,0.172,7.621,1.970,7.621,1.970,7.621,1.970,102183.50532531736826058477,102183.50532531736826058477,86692,622,33,95022.335300,100511.069160,14604,1.423959,1.741443,7.620792,102183.50532531736826058477,102183.50532531736826058477,22607,1016,11,100268.467569,100674.025865,5618,0.285599,0.171566,1.969673,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 01:03:10 2023,10,drayage-25-27,DONE
drayage-25-32,536,32519.99725341796511202119,88402.67877464319462887943,543,106,543,106,6.277,0.787,6.277,0.787,4630,11090,172,0.00476,0.49625,210,195,0,0,0,11025,65,0.000809,363,7958,114,0.01378,0.48371,226,0,0,0,0,7933,25,0.005796,0,0,91395.84926605218788608909,91395.84926605220243800431,91395.84926605218788608909,91395.84926605220243800431,91395.84926605218788608909,91395.84926605220243800431,91395.84926605218788608909,91395.84915161131357308477,91395.84926605218788608909,91395.84915161131357308477,91395.84926605218788608909,91395.84915161131357308477,62467,13268,62467,13268,62467,13268,543,106,543,106,543,106,29,34,29,34,29,34,88256.30653381343290675431,89889.44741816978785209358,88256.30653381343290675431,89889.44741816978785209358,88256.30653381343290675431,89889.44741816978785209358,90706.36146288961754180491,91205.32711094352998770773,90706.36146288961754180491,91205.32711094352998770773,90706.36146288961754180491,91205.32711094352998770773,19954,7940,19954,7940,19954,7940,1.576,0.500,1.576,0.500,1.576,0.500,6.276,0.724,6.276,0.724,6.276,0.724,6.277,0.787,6.277,0.787,6.277,0.787,91395.84926605218788608909,91395.84926605218788608909,62467,543,29,88256.306534,90706.361463,19954,1.576434,6.275762,6.277063,91395.84926605220243800431,91395.84915161131357308477,13268,106,34,89889.447418,91205.327111,7940,0.499655,0.724414,0.787038,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Fri Nov 10 02:57:38 2023,8,drayage-25-32,DONE
dws008-01,536,584.50000000000000000000,2687.98588859889696323080,362372,304000,362372,304000,4847.378,4183.011,4847.378,4183.011,6064,11096,188,0.00488,0.37330,513,35,29,0,0,6608,4488,0.000838,4539,8634,30,0.00457,0.50000,487,0,0,0,20,4913,3701,0.001316,0,0,37412.60459849743347149342,37412.60459853155771270394,37412.60459849743347149342,37412.60459853155771270394,37412.60459849743347149342,37412.60459853155771270394,37408.96528981795563595369,37409.45923474067240022123,37408.96528981795563595369,37409.45923474067240022123,37408.96528981795563595369,37409.45923474067240022123,42367094,38558641,42367094,38558641,42367094,38558641,362372,304000,362372,304000,362372,304000,61,81,61,81,61,81,7039.93768389105753158219,9078.86652490404594573192,7039.93768389105753158219,9078.86652490404594573192,7039.93768389105753158219,9078.86652490404594573192,11420.83193328656307130586,14690.10459438068573945202,11420.83193328656307130586,14690.10459438068573945202,11420.83193328656307130586,14690.10459438068573945202,4498,5173,4498,5173,4498,5173,2.133,1.589,2.133,1.589,2.133,1.589,705.914,93.187,705.914,93.187,705.914,93.187,4847.378,4183.011,4847.378,4183.011,4847.378,4183.011,37412.60459849743347149342,37408.96528981795563595369,42367094,362372,61,7039.937684,11420.831933,4498,2.132699,705.914315,4847.377866,37412.60459853155771270394,37409.45923474067240022123,38558641,304000,81,9078.866525,14690.104594,5173,1.588795,93.186584,4183.011369,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 21:18:24 2023,9030,dws008-01,DONE
egout,536,149.58876622009563561733,511.61783953221515730547,1,1,1,1,0.006,0.003,0.006,0.003,98,141,40,0.00060,0.19301,43,0,0,31,0,55,86,0.020408,35,47,8,0.04593,0.44292,7,0,0,0,0,28,19,0.058359,0,0,568.10069999999905121513,568.10069999999973333615,568.10069999999905121513,568.10069999999973333615,568.10069999999905121513,568.10069999999973333615,568.10069999999905121513,568.10069999999973333615,568.10069999999905121513,568.10069999999973333615,568.10069999999905121513,568.10069999999973333615,117,44,117,44,117,44,1,1,1,1,1,1,2,2,2,2,2,2,563.87008525267492586863,567.45958947929614168970,563.87008525267492586863,567.45958947929614168970,563.87008525267492586863,567.45958947929614168970,563.87008525267492586863,567.45958947929614168970,563.87008525267492586863,567.45958947929614168970,563.87008525267492586863,567.45958947929614168970,117,44,117,44,117,44,0.005,0.003,0.005,0.003,0.005,0.003,0.006,0.002,0.006,0.002,0.006,0.002,0.006,0.003,0.006,0.003,0.006,0.003,568.10069999999905121513,568.10069999999905121513,117,1,2,563.870085,563.870085,117,0.005449,0.005570,0.005623,568.10069999999973333615,568.10069999999973333615,44,1,2,567.459589,567.459589,44,0.002795,0.002109,0.002882,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 19:21:57 2023,0,egout,DONE
eil33-2,536,811.27899612280702967837,811.27899612280702967837,7274,7274,7274,7274,7.057,7.057,7.057,7.057,32,4516,30,0.00478,0.44976,32,0,0,0,0,4516,0,0.306155,32,4516,30,0.00478,0.44976,32,0,0,0,0,4516,0,0.306155,0,0,934.00791599999979553104,934.00791599999979553104,934.00791599999979553104,934.00791599999979553104,934.00791599999979553104,934.00791599999979553104,934.00791599999979553104,934.00791599999979553104,934.00791599999979553104,934.00791599999979553104,934.00791599999979553104,934.00791599999979553104,85699,85699,85699,85699,85699,85699,7274,7274,7274,7274,7274,7274,3,3,3,3,3,3,811.27899612280714336521,811.27899612280714336521,811.27899612280714336521,811.27899612280714336521,811.27899612280714336521,811.27899612280714336521,811.27899612280714336521,811.27899612280714336521,811.27899612280714336521,811.27899612280714336521,811.27899612280714336521,811.27899612280714336521,228,228,228,228,228,228,0.109,0.109,0.109,0.109,0.109,0.109,6.578,6.578,6.578,6.578,6.578,6.578,7.057,7.057,7.057,7.057,7.057,7.057,934.00791599999979553104,934.00791599999979553104,85699,7274,3,811.278996,811.278996,228,0.109254,6.578358,7.056666,934.00791599999979553104,934.00791599999979553104,85699,7274,3,811.278996,811.278996,228,0.109254,6.578358,7.056666,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 07:29:27 2023,7,eil33-2,DONE
eilB101,536,1075.24769077844212006312,1075.24769077844212006312,3449,4075,3449,4075,46.486,55.195,46.486,55.195,100,2818,89,0.00139,0.49311,100,0,0,0,0,2818,0,0.085593,100,2815,89,0.00139,0.49311,100,0,0,0,0,2815,0,0.085606,0,0,1216.92017399999986082548,1216.92017399999986082548,1216.92017399999986082548,1216.92017399999986082548,1216.92017399999986082548,1216.92017399999986082548,1216.87504004083530162461,1216.92017399999986082548,1216.87504004083530162461,1216.92017399999986082548,1216.87504004083530162461,1216.92017399999986082548,589366,680717,589366,680717,589366,680717,3449,4075,3449,4075,3449,4075,39,41,39,41,39,41,1092.57832780210196688131,1092.29378849811564577976,1092.57832780210196688131,1092.29378849811564577976,1092.57832780210196688131,1092.29378849811564577976,1137.08452913437008646724,1139.04964138595664735476,1137.08452913437008646724,1139.04964138595664735476,1137.08452913437008646724,1139.04964138595664735476,4928,5126,4928,5126,4928,5126,1.683,2.444,1.683,2.444,1.683,2.444,36.124,45.930,36.124,45.930,36.124,45.930,46.486,55.195,46.486,55.195,46.486,55.195,1216.92017399999986082548,1216.87504004083530162461,589366,3449,39,1092.578328,1137.084529,4928,1.682737,36.123702,46.486222,1216.92017399999986082548,1216.92017399999986082548,680717,4075,41,1092.293788,1139.049641,5126,2.444278,45.929861,55.195440,#e5b66ee,#d4272be,#8294096,10.02,22.1.1,SUCCESS,Thu Nov  9 03:47:22 2023,102,eilB101,DONE
